n_zero,frac_zero,max_intensity,bbox_aspect,bbox_fill,width,height,empty_mask,filepath,class_label,label_index,assigned_split
7775,0.029659271240234375,255,0.9287169042769857,0.08282416836388323,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_222.jpg,meningioma,1,train
44262,0.16884613037109375,253,1.1926605504587156,0.16589037873441542,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_370.jpg,meningioma,1,train
88590,0.33794403076171875,255,1.2386706948640482,0.136312725665021,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-aug-me_42.jpg,meningioma,1,train
44239,0.16875839233398438,255,1.2425149700598803,0.14009090253228482,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_730.jpg,meningioma,1,train
8310,0.03170013427734375,255,1.1237113402061856,0.2593516504303414,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1073.jpg,meningioma,1,train
7952,0.03033447265625,255,1.1172069825436408,0.19753072675454222,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_855.jpg,meningioma,1,train
16491,0.06290817260742188,255,1.1316455696202532,0.1951349361424971,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-aug-me_77.jpg,meningioma,1,train
30812,0.18751217137293086,255,0.979381443298969,0.5097192078133478,416,395,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_167.jpg,meningioma,1,train
30812,0.18751217137293086,255,0.979381443298969,0.5097192078133478,416,395,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_276.jpg,meningioma,1,train
29299,0.18001794096684606,255,0.9845360824742269,0.5074081070869542,411,396,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_210.jpg,meningioma,1,train
66403,0.2533073425292969,255,1.1891891891891893,0.15894963144963145,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_207.jpg,meningioma,1,train
69783,0.2662010192871094,255,1.171195652173913,0.13661984263088872,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_735.jpg,meningioma,1,train
72297,0.2757911682128906,255,1.1735537190082646,0.1277887711946611,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_930.jpg,meningioma,1,train
43059,0.16425704956054688,255,1.2710843373493976,0.1500456803517387,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1272.jpg,meningioma,1,train
42828,0.1633758544921875,249,1.2612612612612613,0.15898755898755898,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_510.jpg,meningioma,1,train
42890,0.16361236572265625,255,1.2735562310030395,0.17940384908343066,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1196.jpg,meningioma,1,train
76828,0.2930755615234375,255,1.2215189873417722,0.07799075227913688,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_685.jpg,meningioma,1,train
76122,0.29038238525390625,255,1.2031746031746031,0.1273443062361268,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_959.jpg,meningioma,1,train
77656,0.296234130859375,250,1.2120253164556962,0.058862412003833825,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_810.jpg,meningioma,1,train
22672,0.08648681640625,255,1.1365853658536584,0.10506647126557102,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_948.jpg,meningioma,1,train
22072,0.084197998046875,252,1.0350109409190371,0.1269655488270317,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_981.jpg,meningioma,1,train
22218,0.08475494384765625,255,1.1338199513381995,0.08703779121372555,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_209.jpg,meningioma,1,train
21341,0.08140945434570312,254,1.099255583126551,0.21142223392278006,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_748.jpg,meningioma,1,train
20317,0.07750320434570312,255,1.0532407407407407,0.15040700040700042,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1278.jpg,meningioma,1,train
21012,0.0801544189453125,255,1.095823095823096,0.15018014345368605,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_309.jpg,meningioma,1,train
6350,0.02422332763671875,255,1.1720430107526882,0.13953832494820953,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_1357.jpg,glioma,0,train
5305,0.020236968994140625,255,0.8826185101580135,0.21877110840410363,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_263.jpg,meningioma,1,train
5468,0.0208587646484375,255,0.9929078014184397,0.35007880220646176,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_556.jpg,meningioma,1,train
80379,0.3066215515136719,255,1.139751552795031,0.142256333880549,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-aug-me_36.jpg,meningioma,1,train
80748,0.3080291748046875,255,1.2444444444444445,0.10885163589245223,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/glioma/Te-gl_75.jpg,glioma,0,train
73704,0.281158447265625,255,1.103658536585366,0.14110295108475945,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_283.jpg,meningioma,1,train
76461,0.2916755676269531,253,1.2428115015974441,0.16870487939091797,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_102.jpg,meningioma,1,train
73496,0.280364990234375,255,1.1967213114754098,0.347190657983382,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_40.jpg,meningioma,1,train
75760,0.28900146484375,255,1.226537216828479,0.23172887260803854,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1265.jpg,meningioma,1,train
44012,0.1678924560546875,255,1.3787375415282392,0.12561341712364407,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_456.jpg,meningioma,1,train
44457,0.16958999633789062,254,1.4155405405405406,0.14581048829258852,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_876.jpg,meningioma,1,train
43732,0.1668243408203125,255,1.3848684210526316,0.12331228903612952,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_977.jpg,meningioma,1,train
7776,0.0296630859375,255,1.0478589420654911,0.1435041658593296,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_794.jpg,meningioma,1,train
7830,0.02986907958984375,255,1.103359173126615,0.14080569322658534,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1250.jpg,meningioma,1,train
10599,0.040431976318359375,255,1.1546391752577319,0.2634043630338733,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_779.jpg,glioma,0,train
6555,0.025005340576171875,255,1.0976863753213368,0.16569839196161418,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_492.jpg,meningioma,1,train
6406,0.02443695068359375,255,1.155844155844156,0.1979746096600029,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_508.jpg,meningioma,1,train
7832,0.029876708984375,255,1.0778588807785887,0.11549213776891687,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/glioma/Te-gl_193.jpg,glioma,0,train
44038,0.16799163818359375,255,1.4146341463414633,0.1408155487804878,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_181.jpg,meningioma,1,train
59292,0.2261810302734375,252,1.3121546961325967,0.0854376272172143,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_824.jpg,glioma,0,train
43921,0.16754531860351562,253,1.344927536231884,0.14720139930034984,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_227.jpg,meningioma,1,train
72396,0.2761688232421875,254,1.1238095238095238,0.1399695094610349,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_691.jpg,meningioma,1,train
75605,0.2884101867675781,253,1.1272727272727272,0.10752688172043011,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_297.jpg,meningioma,1,train
74210,0.28308868408203125,255,1.123076923076923,0.12666807165437302,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_418.jpg,meningioma,1,train
72893,0.2780647277832031,255,1.0666666666666667,0.18167044595616025,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_294.jpg,meningioma,1,train
74699,0.2849540710449219,255,1.0828220858895705,0.16613948799944386,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_260.jpg,meningioma,1,train
76820,0.2930450439453125,250,1.105740181268882,0.12248856751357866,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_609.jpg,meningioma,1,train
44742,0.17067718505859375,255,1.259493670886076,0.22677469626614083,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_891.jpg,meningioma,1,train
46313,0.17667007446289062,255,1.1521035598705502,0.18017526635395076,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1155.jpg,meningioma,1,train
44074,0.16812896728515625,255,1.2710280373831775,0.21728208417323316,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_97.jpg,meningioma,1,train
0,0.0,255,1.1928934010152283,0.670979587428448,200,235,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_180.jpg,meningioma,1,train
0,0.0,255,1.1919191919191918,0.6943540870094542,298,354,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_858.jpg,meningioma,1,train
0,0.0,255,1.1928934010152283,0.670979587428448,200,235,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_616.jpg,meningioma,1,train
4929,0.018802642822265625,254,0.9788135593220338,0.03442108738718908,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_235.jpg,meningioma,1,train
4827,0.018413543701171875,255,0.93812375249501,0.03422516668790079,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_759.jpg,meningioma,1,train
4854,0.01851654052734375,251,0.9457831325301205,0.029715464831726057,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_912.jpg,meningioma,1,train
20956,0.0799407958984375,254,1.0556844547563806,0.1489049233828816,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_493.jpg,meningioma,1,train
21592,0.082366943359375,255,1.095823095823096,0.14830158327916176,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_475.jpg,meningioma,1,train
21785,0.08310317993164062,255,1.099255583126551,0.20739487702278062,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1215.jpg,meningioma,1,train
76788,0.2929229736328125,255,1.1040462427745665,0.15540356505159944,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_529.jpg,meningioma,1,train
77662,0.29625701904296875,255,1.099125364431487,0.11039277400994502,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_67.jpg,meningioma,1,train
76123,0.2903861999511719,255,1.0982658959537572,0.15202312138728324,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_123.jpg,meningioma,1,train
6743,0.025722503662109375,253,1.036319612590799,0.3151037541580865,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_326.jpg,meningioma,1,train
7253,0.027667999267578125,255,1.0994764397905759,0.28653702318623786,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1266.jpg,meningioma,1,train
5107,0.019481658935546875,254,0.8626506024096385,0.3239684996971125,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_970.jpg,meningioma,1,train
4474,0.01706695556640625,255,0.951048951048951,0.10230129347776407,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1040.jpg,meningioma,1,train
4586,0.01749420166015625,255,0.9832134292565947,0.12510966836287069,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_723.jpg,meningioma,1,train
72638,0.27709197998046875,255,1.2,0.35144674370688883,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1187.jpg,meningioma,1,train
70347,0.2683525085449219,255,1.1655405405405406,0.3708773991382687,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_151.jpg,meningioma,1,train
5572,0.0212554931640625,254,1.036319612590799,0.3211739947048041,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_854.jpg,meningioma,1,train
6489,0.024753570556640625,255,1.0994764397905759,0.2904761904761905,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_224.jpg,meningioma,1,train
68536,0.261444091796875,255,1.127946127946128,0.20907583295642998,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_269.jpg,meningioma,1,train
65250,0.24890899658203125,255,1.1134751773049645,0.30319148936170215,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_950.jpg,meningioma,1,train
5843,0.022289276123046875,255,1.1051282051282052,0.068808376464989,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_157.jpg,meningioma,1,train
22602,0.08621978759765625,255,1.1324675324675324,0.06881925414035506,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-aug-me_82.jpg,meningioma,1,train
69808,0.26629638671875,255,1.0565371024734982,0.2925889596653155,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_189.jpg,meningioma,1,train
72462,0.27642059326171875,255,1.0813559322033899,0.13404176186175018,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_598.jpg,meningioma,1,train
16028,0.31801587301587303,255,1.310734463276836,0.49600623417105005,210,240,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1057.jpg,meningioma,1,train
16028,0.31801587301587303,255,1.310734463276836,0.49600623417105005,210,240,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_270.jpg,meningioma,1,train
71474,0.27265167236328125,253,1.1884984025559104,0.17435329279604245,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1136.jpg,meningioma,1,train
73925,0.2820014953613281,255,1.191358024691358,0.16000607688863303,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_967.jpg,meningioma,1,train
1395,0.007140517188427755,255,1.1111111111111112,0.06222486615110054,442,442,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_1.jpg,meningioma,1,train
1395,0.007140517188427755,255,1.1111111111111112,0.06222486615110054,442,442,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_36.jpg,meningioma,1,train
44834,0.17102813720703125,255,1.260989010989011,0.14647226411932293,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_646.jpg,meningioma,1,train
45256,0.172637939453125,255,1.300275482093664,0.18731615072138955,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1191.jpg,meningioma,1,train
25875,0.09870529174804688,255,1.0572139303482586,0.22566578870354112,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-aug-me_85.jpg,meningioma,1,train
6589,0.025135040283203125,255,1.0577889447236182,0.24102698766994116,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_422.jpg,meningioma,1,train
6909,0.026355743408203125,254,1.1432584269662922,0.29891919498661074,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_569.jpg,meningioma,1,train
6403,0.024425506591796875,254,1.1571815718157181,0.26590633587834706,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_888.jpg,meningioma,1,train
62060,0.2367401123046875,252,1.0810810810810811,0.28869298986486486,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_228.jpg,meningioma,1,train
65869,0.2512702941894531,255,1.0974025974025974,0.23100937524014448,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_271.jpg,meningioma,1,train
7402,0.02823638916015625,255,1.0112359550561798,0.12959300873907614,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_870.jpg,meningioma,1,train
7449,0.028415679931640625,255,1.0223713646532437,0.10579648422011073,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_613.jpg,meningioma,1,train
2,3.972668043858255e-05,255,1.0469483568075117,0.1905934861786564,217,232,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_259.jpg,meningioma,1,train
2,3.972668043858255e-05,255,1.0469483568075117,0.1905934861786564,217,232,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_553.jpg,meningioma,1,train
48432,0.18475341796875,255,1.2027027027027026,0.40697122684482234,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_446.jpg,meningioma,1,train
49851,0.19016647338867188,254,1.1512027491408934,0.3700671898240755,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_627.jpg,meningioma,1,train
44302,0.16899871826171875,253,1.2710843373493976,0.1481542282875578,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_491.jpg,meningioma,1,train
44133,0.16835403442382812,249,1.2612612612612613,0.15745745745745746,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1123.jpg,meningioma,1,train
60,0.000466719042914816,255,1.0707964601769913,0.32473569159007615,341,377,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_156.jpg,meningioma,1,train
60,0.000466719042914816,255,1.0707964601769913,0.32473569159007615,341,377,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_957.jpg,meningioma,1,train
33166,0.2275462248293369,255,1.087719298245614,0.5966012702005911,369,395,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_109.jpg,meningioma,1,train
33166,0.2275462248293369,255,1.087719298245614,0.5966012702005911,369,395,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_30.jpg,meningioma,1,train
21484,0.0819549560546875,255,1.1338199513381995,0.08799849628771028,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1203.jpg,meningioma,1,train
21858,0.08338165283203125,255,1.1365853658536584,0.1058934366167696,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1013.jpg,meningioma,1,train
19945,0.3043365478515625,255,0.991304347826087,0.26901220442410373,256,256,False,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_86.jpg,meningioma,1,train
19945,0.3043365478515625,255,0.991304347826087,0.26901220442410373,256,256,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1121.jpg,meningioma,1,train
67299,0.2567253112792969,255,1.149501661129568,0.17317995890384652,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1169.jpg,meningioma,1,train
63530,0.24234771728515625,255,1.134020618556701,0.33127147766323023,512,512,False,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_41.jpg,meningioma,1,train
